Segment;WC;Analytic;Clout;Authentic;Tone;WPS;BigWords;Dic;Linguistic;function;pronoun;ppron;i;we;you;shehe;they;ipron;det;article;number;prep;auxverb;adverb;conj;negate;verb;adj;quantity;Drives;affiliation;achieve;power;Cognition;allnone;cogproc;insight;cause;discrep;tentat;certitude;differ;memory;Affect;tone_pos;tone_neg;emotion;emo_pos;emo_neg;emo_anx;emo_anger;emo_sad;swear;Social;socbehav;prosocial;polite;conflict;moral;comm;socrefs;family;friend;female;male;Culture;politic;ethnicity;tech;Lifestyle;leisure;home;work;money;relig;Physical;health;illness;wellness;mental;substances;sexual;food;death;need;want;acquire;lack;fulfill;fatigue;reward;risk;curiosity;allure;Perception;attention;motion;space;visual;auditory;feeling;time;focuspast;focuspresent;focusfuture;Conversation;netspeak;assent;nonflu;filler;AllPunc;Period;Comma;QMark;Exclam;Apostro;OtherP;Emoji
1;45;94.42;40.06;87.45;97.84;45;11.11;93.33;73.33;62.22;17.78;15.56;11.11;2.22;0;0;0;2.22;22.22;13.33;2.22;17.78;6.67;0;2.22;0;17.78;2.22;4.44;6.67;6.67;0;0;4.44;2.22;2.22;0;0;0;0;0;2.22;0;6.67;6.67;0;0;0;0;0;0;0;0;11.11;0;0;0;0;0;0;11.11;0;4.44;2.22;0;0;0;0;0;11.11;11.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22;8.89;0;2.22;4.44;0;2.22;0;4.44;0;6.67;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33;71.44;12.22;29.49;20.23;33;9.09;78.79;60.61;51.52;12.12;6.06;6.06;0;0;0;0;6.06;6.06;3.03;3.03;18.18;9.09;3.03;6.06;0;15.15;0;3.03;6.06;0;0;6.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.06;0;0;6.06;6.06;0;0;0;6.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;0;0;3.03;0;0;0;6.06;6.06;3.03;0;0;0;0;0;0;3.03;0;0;0;0;3.03;0;0
1;43;89.52;40.06;96.19;87.73;43;13.95;90.7;72.09;58.14;6.98;6.98;4.65;2.33;0;0;0;0;16.28;11.63;4.65;16.28;4.65;6.98;9.3;0;9.3;4.65;9.3;6.98;4.65;2.33;0;4.65;2.33;2.33;0;0;0;0;0;2.33;0;4.65;4.65;0;0;0;0;0;0;0;0;11.63;6.98;0;0;0;0;0;4.65;0;2.33;0;0;0;0;0;0;11.63;4.65;0;2.33;4.65;0;6.98;0;0;0;0;0;0;6.98;0;0;0;2.33;0;2.33;0;4.65;0;0;4.65;13.95;0;0;13.95;0;0;0;6.98;2.33;2.33;0;0;0;0;0;0;2.33;0;0;0;0;2.33;0;0
1;32;97.49;75.49;32.54;20.23;32;6.25;90.63;62.5;53.13;6.25;6.25;3.13;3.13;0;0;0;0;15.63;12.5;0;18.75;9.38;3.13;3.13;0;18.75;3.13;3.13;6.25;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;0;0;0;0;0;0;6.25;3.13;0;3.13;0;3.13;0;3.13;0;12.5;12.5;0;0;0;0;9.38;0;0;0;0;0;0;9.38;0;0;0;3.13;0;0;0;0;0;0;9.38;12.5;0;3.13;6.25;3.13;0;0;3.13;0;0;9.38;0;0;0;0;0;0;0;0;0;0;0;0;0
1;18;89.52;2.75;99;20.23;18;11.11;83.33;44.44;33.33;16.67;11.11;11.11;0;0;0;0;5.56;11.11;0;16.67;16.67;0;0;0;0;11.11;0;0;5.56;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.22;0;22.22;5.56;0;0;0;5.56;0;0;5.56;0;0;0;0;0;22.22;11.11;0;0;0;5.56;5.56;0
1;48;67.92;52.49;26.04;52.41;48;18.75;81.25;62.5;56.25;16.67;10.42;6.25;2.08;0;0;2.08;6.25;18.75;12.5;4.17;10.42;8.33;4.17;4.17;0;14.58;0;2.08;2.08;2.08;0;0;2.08;0;2.08;0;0;2.08;2.08;0;0;0;4.17;2.08;0;4.17;2.08;0;0;0;0;0;6.25;0;0;0;0;0;0;6.25;0;0;0;0;0;0;0;0;4.17;0;0;2.08;2.08;0;2.08;0;0;0;0;0;0;2.08;0;0;2.08;4.17;0;0;0;0;0;0;6.25;10.42;2.08;2.08;6.25;0;0;0;2.08;0;0;10.42;0;0;0;0;0;4.17;0;0;0;0;4.17;0;0
1;86;33.73;93.3;53.52;56.53;86;17.44;90.7;73.26;60.47;15.12;11.63;3.49;6.98;0;1.16;0;3.49;11.63;5.81;5.81;17.44;5.81;15.12;9.3;0;12.79;3.49;5.81;9.3;8.14;1.16;0;9.3;0;9.3;3.49;1.16;1.16;4.65;0;1.16;0;2.33;2.33;0;1.16;1.16;0;0;0;0;0;10.47;1.16;0;0;0;0;0;9.3;1.16;0;0;2.33;0;0;0;0;3.49;0;0;2.33;1.16;0;3.49;0;0;0;0;0;0;2.33;0;0;0;3.49;0;0;0;0;0;0;8.14;6.98;0;0;5.81;0;1.16;0;6.98;0;4.65;1.16;0;0;0;0;0;4.65;3.49;0;0;0;0;1.16;0
1;20;94.88;89.5;28.56;99;20;20;95;75;55;10;10;5;5;0;0;0;0;20;15;0;15;10;0;5;0;25;5;0;15;5;10;5;15;0;15;0;5;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;15;5;5;0;0;0;0;10;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;72;41.36;72.07;99;40.61;72;16.67;95.83;72.22;55.56;16.67;12.5;5.56;1.39;0;4.17;1.39;4.17;16.67;5.56;4.17;13.89;8.33;8.33;5.56;0;13.89;8.33;4.17;5.56;4.17;1.39;0;6.94;1.39;5.56;2.78;1.39;1.39;1.39;0;0;0;1.39;1.39;0;0;0;0;0;0;0;0;11.11;1.39;0;0;0;0;0;9.72;2.78;0;6.94;0;0;0;0;0;5.56;1.39;0;4.17;0;0;0;0;0;0;0;0;0;0;0;0;0;1.39;0;0;0;0;0;0;4.17;16.67;1.39;5.56;8.33;1.39;1.39;0;16.67;0;4.17;2.78;0;0;0;0;0;4.17;0;0;0;0;4.17;0;0
1;72;76.7;96.69;6.39;64;72;19.44;84.72;69.44;55.56;15.28;8.33;1.39;6.94;0;0;0;6.94;16.67;5.56;0;16.67;8.33;1.39;4.17;0;16.67;6.94;6.94;8.33;6.94;1.39;1.39;6.94;2.78;4.17;2.78;0;1.39;0;0;0;0;2.78;2.78;0;2.78;2.78;0;0;0;0;0;8.33;0;0;0;0;0;0;8.33;0;0;0;0;0;0;0;0;9.72;6.94;0;0;2.78;0;0;0;0;0;0;0;0;0;0;1.39;0;4.17;0;1.39;0;0;0;0;11.11;6.94;0;1.39;5.56;0;0;0;0;1.39;2.78;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0
1;53;48.72;29.6;79.41;94.44;53;28.3;73.58;64.15;49.06;9.43;5.66;3.77;0;0;0;1.89;3.77;9.43;5.66;1.89;9.43;7.55;9.43;5.66;0;18.87;5.66;1.89;3.77;0;1.89;1.89;3.77;0;3.77;0;1.89;0;0;1.89;0;0;5.66;5.66;0;1.89;1.89;0;0;0;0;0;1.89;0;0;0;0;0;0;1.89;0;0;0;0;0;0;0;0;1.89;1.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.89;0;0;0;0;0;1.89;7.55;5.66;0;3.77;3.77;0;0;0;11.32;7.55;3.77;0;0;0;0;0;0;7.55;0;0;0;0;7.55;0;0
1;43;30.58;67.32;82.44;98.39;43;25.58;86.05;65.12;48.84;23.26;18.6;6.98;0;0;6.98;4.65;4.65;11.63;6.98;2.33;9.3;2.33;4.65;9.3;0;13.95;4.65;2.33;0;0;0;0;9.3;2.33;6.98;6.98;0;0;0;0;0;0;6.98;6.98;0;4.65;4.65;0;0;0;0;0;18.6;6.98;0;0;0;0;2.33;11.63;0;0;6.98;0;0;0;0;0;2.33;0;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.63;11.63;0;2.33;4.65;4.65;0;0;9.3;6.98;4.65;0;0;0;0;0;0;2.33;0;0;0;0;2.33;0;0
1;84;23.27;40.06;99;57.46;84;7.14;90.48;75;61.9;17.86;15.48;8.33;5.95;0;1.19;0;2.38;11.9;3.57;0;16.67;8.33;7.14;11.9;1.19;16.67;7.14;4.76;9.52;7.14;2.38;0;11.9;1.19;10.71;1.19;2.38;0;1.19;0;4.76;0;2.38;2.38;0;1.19;1.19;0;0;0;0;0;10.71;2.38;0;0;0;0;1.19;8.33;0;0;1.19;0;0;0;0;0;5.95;0;0;5.95;0;0;2.38;0;0;0;0;1.19;0;2.38;0;0;0;1.19;0;0;0;0;0;0;15.48;13.1;0;0;9.52;3.57;0;0;10.71;5.95;0;0;0;0;0;0;0;7.14;0;0;0;0;7.14;0;0
1;31;60.93;59.25;6.29;1.4;31;12.9;77.42;74.19;64.52;22.58;16.13;6.45;0;0;9.68;0;6.45;19.35;6.45;0;19.35;0;9.68;6.45;0;9.68;3.23;3.23;0;0;0;0;9.68;3.23;6.45;0;0;3.23;3.23;0;0;0;3.23;0;3.23;3.23;0;3.23;0;0;3.23;0;9.68;0;0;0;0;0;0;9.68;0;0;9.68;0;3.23;0;0;3.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.23;3.23;0;0;0;0;0;0;3.23;9.68;0;0;6.45;0;3.23;0;9.68;0;0;0;0;0;0;0;0;3.23;0;0;0;0;3.23;0;0
1;72;33.38;56.63;49.53;1;72;13.89;95.83;76.39;68.06;16.67;13.89;5.56;1.39;0;6.94;0;2.78;19.44;5.56;1.39;16.67;8.33;12.5;5.56;1.39;13.89;6.94;11.11;4.17;2.78;1.39;0;11.11;0;11.11;4.17;1.39;1.39;0;1.39;2.78;0;8.33;1.39;6.94;4.17;0;4.17;2.78;0;0;0;11.11;0;0;0;0;0;0;11.11;0;1.39;8.33;0;0;0;0;0;0;0;0;0;0;0;4.17;2.78;2.78;0;0;0;0;0;0;2.78;0;0;0;0;0;0;2.78;0;4.17;9.72;0;1.39;5.56;1.39;0;1.39;6.94;5.56;1.39;0;0;0;0;0;0;1.39;0;0;0;0;1.39;0;0
1;21;99;16.63;24.32;20.23;21;4.76;90.48;71.43;61.9;9.52;4.76;4.76;0;0;0;0;4.76;14.29;14.29;0;23.81;4.76;0;9.52;0;19.05;0;0;0;0;0;0;4.76;0;4.76;0;0;0;4.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.29;14.29;0;0;0;0;9.52;0;0;0;0;0;0;9.52;0;0;0;4.76;0;0;0;0;0;0;0;4.76;0;4.76;0;0;0;0;4.76;0;0;9.52;0;0;0;0;0;4.76;0;0;0;0;4.76;0;0
1;40;92.56;94.84;15.38;59.44;40;7.5;82.5;75;62.5;10;10;2.5;7.5;0;0;0;0;17.5;12.5;0;20;12.5;2.5;5;0;25;5;5;7.5;7.5;0;0;0;0;0;0;0;0;0;0;0;0;2.5;2.5;0;0;0;0;0;0;0;0;7.5;0;0;0;0;0;0;7.5;0;0;0;0;0;0;0;0;7.5;7.5;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;5;10;2.5;0;7.5;0;0;0;2.5;0;0;15;0;0;0;0;0;2.5;0;0;0;0;2.5;0;0
1;56;71.85;5.54;60.9;75.77;56;10.71;82.14;66.07;50;8.93;5.36;5.36;0;0;0;0;3.57;10.71;5.36;0;16.07;5.36;7.14;8.93;0;23.21;3.57;1.79;12.5;3.57;5.36;3.57;7.14;0;7.14;0;0;3.57;0;0;3.57;0;7.14;5.36;1.79;0;0;0;0;0;0;0;1.79;1.79;0;0;1.79;0;0;0;0;0;0;0;0;0;0;0;1.79;1.79;0;0;0;0;0;0;0;0;0;0;0;0;0;1.79;0;3.57;0;0;0;1.79;0;0;10.71;7.14;0;3.57;5.36;0;0;0;5.36;1.79;1.79;7.14;0;0;0;0;0;3.57;0;0;0;0;3.57;0;0
1;71;28.77;95.12;16.15;83.63;71;15.49;92.96;73.24;61.97;16.9;9.86;2.82;7.04;0;0;0;7.04;15.49;7.04;0;14.08;9.86;8.45;9.86;0;18.31;4.23;2.82;14.08;9.86;4.23;0;11.27;1.41;9.86;0;1.41;5.63;4.23;0;0;0;4.23;4.23;0;2.82;2.82;0;0;0;0;0;9.86;1.41;1.41;0;0;0;0;8.45;1.41;0;1.41;0;0;0;0;0;5.63;2.82;0;2.82;0;0;0;0;0;0;0;0;0;0;0;0;2.82;1.41;0;0;0;0;0;0;12.68;8.45;0;1.41;7.04;0;0;0;7.04;1.41;4.23;2.82;0;0;0;0;0;1.41;0;0;0;0;1.41;0;0
1;32;13.27;99;32.54;96.74;32;18.75;90.63;71.88;62.5;15.63;12.5;0;12.5;0;0;0;3.13;12.5;9.38;0;9.38;18.75;6.25;9.38;0;18.75;9.38;3.13;21.88;12.5;9.38;0;9.38;0;9.38;0;0;0;3.13;0;3.13;0;6.25;6.25;0;3.13;3.13;0;0;0;0;0;15.63;3.13;0;0;0;0;0;12.5;0;0;0;0;0;0;0;0;6.25;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;0;3.13;0;3.13;3.13;9.38;0;6.25;6.25;0;0;0;0;0;0;9.38;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34;22.63;85.94;4.6;66.58;34;5.88;97.06;73.53;67.65;17.65;14.71;8.82;0;0;5.88;0;2.94;20.59;8.82;2.94;11.76;20.59;2.94;5.88;0;32.35;2.94;2.94;5.88;5.88;0;0;2.94;0;2.94;0;0;0;2.94;0;0;0;2.94;2.94;0;0;0;0;0;0;0;0;23.53;5.88;0;0;0;0;0;17.65;11.76;0;2.94;8.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;0;0;0;0;0;0;11.76;2.94;0;0;2.94;0;0;0;2.94;8.82;2.94;8.82;0;0;0;0;0;0;0;0;0;0;0;0;0
1;132;16.24;17.46;55.91;86.79;132;15.91;87.88;67.42;54.55;15.91;12.88;9.09;0.76;0.76;0.76;0.76;3.03;7.58;3.03;0.76;11.36;11.36;5.3;10.61;0.76;18.18;5.3;3.03;4.55;3.03;1.52;0;9.09;0.76;8.33;1.52;1.52;1.52;1.52;0.76;3.03;0;7.58;6.06;1.52;3.03;2.27;0.76;0.76;0;0;0;9.09;2.27;0.76;0;0;0;0;6.82;0.76;0;1.52;0;0;0;0;0;9.09;4.55;0.76;2.27;1.52;0;5.3;1.52;0.76;0;0;2.27;0;3.79;0;0;0;0;0;0;0;0;0;0;8.33;9.85;0;1.52;3.79;1.52;1.52;1.52;2.27;2.27;6.82;1.52;0;0;0;0;0;1.52;0;0;0;0;1.52;0;0
1;66;24.27;40.06;39.59;96.12;66;12.12;83.33;72.73;57.58;18.18;18.18;10.61;1.52;0;4.55;0;0;10.61;6.06;0;10.61;6.06;9.09;9.09;0;18.18;3.03;1.52;4.55;3.03;1.52;0;7.58;0;7.58;0;1.52;1.52;1.52;1.52;0;0;9.09;7.58;1.52;9.09;7.58;1.52;0;1.52;0;0;12.12;3.03;0;0;1.52;0;0;9.09;1.52;0;4.55;0;0;0;0;0;4.55;1.52;0;0;3.03;0;0;0;0;0;0;0;0;0;0;3.03;1.52;1.52;0;0;0;0;0;0;4.55;10.61;3.03;0;6.06;1.52;0;0;6.06;4.55;0;7.58;1.52;0;1.52;0;0;7.58;0;0;0;0;7.58;0;0
1;48;37.3;1.71;99;20.23;48;14.58;95.83;81.25;60.42;12.5;8.33;8.33;0;0;0;0;4.17;10.42;6.25;2.08;14.58;12.5;6.25;8.33;2.08;25;8.33;4.17;0;0;0;0;8.33;4.17;4.17;0;0;2.08;0;0;2.08;0;0;0;0;0;0;0;0;0;0;0;2.08;2.08;2.08;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;2.08;0;4.17;0;0;2.08;0;0;0;0;0;0;2.08;0;0;2.08;2.08;0;0;0;0;0;0;6.25;12.5;0;2.08;8.33;2.08;0;0;12.5;4.17;4.17;2.08;0;0;0;0;0;0;0;0;0;0;0;0;0
1;68;59.96;48.8;76.27;85.53;68;4.41;88.24;72.06;57.35;11.76;7.35;4.41;2.94;0;0;0;4.41;13.24;7.35;1.47;14.71;8.82;5.88;8.82;0;17.65;5.88;7.35;2.94;2.94;0;0;2.94;1.47;1.47;0;0;1.47;0;0;0;0;4.41;4.41;0;4.41;4.41;0;0;0;0;0;2.94;0;0;0;0;0;0;2.94;0;0;0;0;0;0;0;0;5.88;4.41;1.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.94;0;0;0;0;0;0;16.18;14.71;0;2.94;10.29;0;1.47;0;5.88;0;4.41;4.41;0;0;0;0;0;5.88;0;0;0;0;5.88;0;0
1;31;99;76.43;17.19;20.23;31;12.9;93.55;61.29;51.61;9.68;9.68;6.45;3.23;0;0;0;0;12.9;12.9;3.23;22.58;6.45;0;0;0;9.68;6.45;0;12.9;6.45;6.45;0;3.23;0;3.23;0;3.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.13;6.45;0;0;0;0;6.45;9.68;0;0;0;0;0;0;0;0;22.58;3.23;0;19.35;3.23;0;3.23;0;0;0;0;0;0;3.23;0;0;0;0;0;0;0;0;0;0;6.45;6.45;0;0;3.23;3.23;0;0;3.23;3.23;6.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;33;78.71;74.59;13.81;99;33;24.24;81.82;63.64;39.39;12.12;9.09;6.06;0;3.03;0;0;3.03;15.15;6.06;3.03;9.09;6.06;3.03;0;0;18.18;12.12;3.03;3.03;3.03;0;0;6.06;0;6.06;3.03;0;3.03;3.03;0;0;0;12.12;12.12;0;3.03;3.03;0;0;0;0;0;9.09;0;0;0;0;0;0;9.09;0;3.03;0;0;0;0;0;0;9.09;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03;3.03;0;0;0;0;0;0;9.09;0;0;0;0;0;0;0;6.06;3.03;3.03;3.03;0;0;0;0;0;3.03;0;0;0;0;0;3.03;0
1;46;23.51;65.68;92.58;84.9;46;10.87;82.61;73.91;58.7;10.87;8.7;2.17;4.35;0;2.17;0;2.17;10.87;4.35;0;10.87;13.04;10.87;4.35;2.17;19.57;10.87;4.35;4.35;4.35;0;0;10.87;2.17;8.7;0;2.17;2.17;4.35;0;2.17;0;4.35;4.35;0;2.17;2.17;0;0;0;0;0;6.52;0;0;0;0;0;0;6.52;0;0;2.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.17;2.17;0;0;0;0;2.17;0;6.52;19.57;0;4.35;13.04;2.17;0;0;8.7;4.35;2.17;4.35;0;0;0;0;0;8.7;0;0;0;0;8.7;0;0
1;111;59.12;17.62;78.79;76.19;111;9.01;90.99;80.18;62.16;14.41;10.81;6.31;0;0;4.5;0;3.6;16.22;8.11;1.8;16.22;7.21;9.01;7.21;0;19.82;9.01;5.41;0.9;0;0.9;0;11.71;0;11.71;1.8;2.7;3.6;4.5;0;2.7;0;3.6;3.6;0;1.8;1.8;0;0;0;0;0;5.41;0.9;0;0;0;0;0;4.5;0;0;4.5;0;1.8;0;0;1.8;0.9;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;2.7;0;0;0;0;0;0;9.91;11.71;0;2.7;7.21;1.8;0;0.9;9.91;1.8;4.5;5.41;0;0;0;0;0;5.41;0;0;0;0;5.41;0;0
1;81;47.8;6.03;43.97;8.65;81;22.22;92.59;70.37;65.43;13.58;9.88;9.88;0;0;0;0;3.7;17.28;12.35;0;11.11;11.11;6.17;9.88;0;11.11;4.94;7.41;6.17;1.23;6.17;0;3.7;0;3.7;0;2.47;0;0;0;0;0;3.7;1.23;2.47;1.23;0;1.23;1.23;0;0;0;4.94;3.7;0;0;0;0;0;1.23;0;0;0;0;1.23;0;0;1.23;8.64;0;0;8.64;0;0;1.23;1.23;0;1.23;0;0;0;0;0;1.23;0;0;0;0;0;0;0;0;3.7;3.7;0;0;3.7;0;0;0;3.7;0;4.94;1.23;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19;98;14.81;99;20.23;19;21.05;84.21;68.42;52.63;10.53;10.53;10.53;0;0;0;0;0;15.79;10.53;0;21.05;5.26;0;5.26;0;10.53;5.26;5.26;10.53;5.26;5.26;0;5.26;0;5.26;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26;0;0;0;0;0;0;5.26;0;5.26;5.26;0;0;0;0;0;5.26;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.53;10.53;0;5.26;10.53;0;0;0;15.79;5.26;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0
1;17;98.34;2.18;46.57;1;17;5.88;94.12;76.47;47.06;11.76;11.76;11.76;0;0;0;0;0;11.76;11.76;0;17.65;5.88;0;0;0;35.29;0;0;11.76;0;5.88;5.88;5.88;0;5.88;5.88;0;0;0;0;0;0;5.88;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;5.88;5.88;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.88;5.88;5.88;0;0;0;5.88;0;0;0;5.88;5.88;11.76;5.88;5.88;0;0;0;0;0;0;0;0;0;0;0
1;30;39.7;1;93.95;99;30;16.67;100;80;53.33;13.33;13.33;13.33;0;0;0;0;0;10;3.33;3.33;13.33;6.67;6.67;6.67;3.33;26.67;10;10;0;0;0;0;16.67;3.33;13.33;3.33;3.33;3.33;0;0;3.33;0;10;10;0;6.67;6.67;0;0;0;0;0;3.33;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;0;0;0;0;20;3.33;0;0;0;0;0;0;10;0;10;6.67;0;0;0;0;0;0;0;0;0;0;0;0;0
1;44;98.87;40.06;89.39;55.62;44;6.82;88.64;68.18;56.82;6.82;6.82;4.55;2.27;0;0;0;0;11.36;11.36;0;25;4.55;2.27;9.09;0;13.64;4.55;0;2.27;2.27;0;0;0;0;0;0;0;0;0;0;0;0;2.27;2.27;0;0;0;0;0;0;0;0;2.27;0;0;0;0;0;0;2.27;0;0;0;0;0;0;0;0;6.82;6.82;0;0;0;0;4.55;0;0;0;0;0;0;4.55;0;0;0;2.27;0;0;0;0;0;0;11.36;15.91;0;2.27;9.09;4.55;0;0;9.09;2.27;0;4.55;0;0;0;0;0;6.82;0;0;0;0;6.82;0;0
1;37;85.33;83.39;20.17;20.23;37;24.32;89.19;72.97;54.05;10.81;8.11;2.7;5.41;0;0;0;2.7;10.81;8.11;0;18.92;8.11;2.7;8.11;0;16.22;8.11;0;8.11;5.41;2.7;0;8.11;0;8.11;0;0;8.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.11;0;0;0;0;0;0;5.41;0;0;0;0;0;0;0;0;5.41;5.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.41;0;0;0;0;0;0;5.41;16.22;0;0;16.22;0;0;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;27;66.04;62.05;98.13;20.23;27;11.11;88.89;70.37;51.85;18.52;14.81;11.11;3.7;0;0;0;3.7;11.11;3.7;3.7;18.52;7.41;0;7.41;0;22.22;7.41;0;11.11;11.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.11;0;0;0;0;0;0;11.11;7.41;0;3.7;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.41;18.52;0;11.11;7.41;0;3.7;0;0;0;7.41;11.11;0;0;0;0;0;3.7;0;0;0;0;3.7;0;0
1;49;68.5;6.94;51.8;82.06;49;8.16;87.76;75.51;65.31;10.2;6.12;4.08;0;0;0;2.04;4.08;10.2;8.16;0;18.37;12.24;8.16;6.12;0;24.49;0;2.04;0;0;0;0;14.29;0;14.29;2.04;0;2.04;2.04;4.08;6.12;0;4.08;4.08;0;4.08;4.08;0;0;0;0;0;4.08;2.04;0;0;0;0;0;2.04;0;0;0;0;0;0;0;0;4.08;4.08;0;0;0;0;6.12;0;0;0;0;0;0;6.12;0;0;0;0;0;0;0;0;0;0;12.24;6.12;0;2.04;0;2.04;2.04;0;6.12;4.08;4.08;4.08;0;0;0;0;0;2.04;0;0;0;0;2.04;0;0
1;91;66.37;1.93;99;71.92;91;10.99;87.91;71.43;56.04;13.19;9.89;9.89;0;0;0;0;3.3;21.98;6.59;2.2;14.29;6.59;6.59;5.49;0;12.09;10.99;7.69;2.2;1.1;1.1;0;12.09;1.1;10.99;2.2;1.1;2.2;4.4;0;3.3;0;3.3;3.3;0;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;1.1;0;1.1;1.1;0;3.3;0;0;3.3;8.79;3.3;2.2;1.1;2.2;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0;0;6.59;17.58;1.1;1.1;12.09;1.1;0;0;5.49;0;6.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;81;33.38;89.16;14.73;99;81;11.11;90.12;72.84;59.26;19.75;16.05;4.94;1.23;0;9.88;0;3.7;12.35;4.94;0;16.05;7.41;7.41;8.64;0;13.58;7.41;2.47;7.41;6.17;1.23;1.23;9.88;0;9.88;2.47;2.47;1.23;2.47;0;1.23;0;8.64;8.64;0;3.7;3.7;0;0;0;0;0;16.05;1.23;0;0;0;0;0;14.81;3.7;0;12.35;1.23;1.23;0;1.23;0;3.7;2.47;0;1.23;1.23;0;4.94;0;0;0;0;0;0;3.7;0;0;0;1.23;0;0;0;0;0;0;11.11;8.64;0;0;8.64;0;0;0;6.17;2.47;1.23;0;0;0;0;0;0;6.17;0;0;0;0;6.17;0;0
1;55;71.44;86.82;25.81;47.86;55;10.91;94.55;72.73;67.27;10.91;10.91;7.27;0;0;1.82;1.82;0;23.64;9.09;5.45;16.36;12.73;5.45;5.45;0;18.18;3.64;7.27;7.27;7.27;0;0;5.45;3.64;1.82;0;0;0;1.82;0;0;0;1.82;1.82;0;1.82;1.82;0;0;0;0;0;16.36;0;0;0;0;0;0;16.36;9.09;0;7.27;3.64;0;0;0;0;1.82;1.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.73;7.27;0;1.82;3.64;1.82;0;0;3.64;3.64;3.64;1.82;0;0;0;0;0;0;0;0;0;0;0;0;0
1;48;82.63;64.67;26.04;20.23;48;12.5;89.58;72.92;60.42;10.42;6.25;2.08;2.08;0;2.08;0;4.17;18.75;8.33;0;16.67;8.33;4.17;6.25;0;14.58;10.42;10.42;6.25;6.25;0;0;2.08;0;2.08;0;0;0;0;0;2.08;0;4.17;2.08;2.08;2.08;0;2.08;0;0;0;0;12.5;6.25;2.08;0;0;0;0;6.25;2.08;0;4.17;0;0;0;0;0;2.08;0;0;2.08;0;0;2.08;2.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.25;12.5;4.17;0;2.08;0;0;6.25;10.42;6.25;6.25;4.17;0;0;0;0;0;0;0;0;0;0;0;0;0
