Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,75,91.24,82.98,1.91,2.44,75,32,88,57.33,54.67,5.33,4,0,0,1.33,0,2.67,1.33,13.33,5.33,1.33,22.67,13.33,2.67,4,1.33,13.33,2.67,2.67,10.67,1.33,4,5.33,10.67,2.67,8,0,2.67,2.67,1.33,0,1.33,0,10.67,4,6.67,1.33,0,1.33,0,0,1.33,0,18.67,8,0,1.33,1.33,4,0,9.33,0,0,0,1.33,5.33,0,5.33,0,2.67,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,2.67,0,0,2.67,5.33,0,0,5.33,0,0,0,2.67,0,6.67,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0
1,102,40.88,5.72,53.68,33.97,102,34.31,93.14,64.71,52.94,12.75,4.9,3.92,0,0,0,0,7.84,10.78,3.92,0,13.73,10.78,1.96,8.82,2.94,16.67,6.86,1.96,6.86,0,2.94,3.92,20.59,0,20.59,6.86,7.84,3.92,0,0.98,5.88,0,6.86,3.92,2.94,0,0,0,0,0,0,0,6.86,2.94,0.98,0,0.98,0,0,3.92,0,0,0,0,0,0,0,0,3.92,0.98,0,1.96,0.98,0,6.86,1.96,0,0,0,4.9,0,0,0,0.98,0,0,1.96,0,0,1.96,0,0,1.96,3.92,0,0.98,1.96,0,0,0.98,2.94,0.98,4.9,0,0,0,0,0,0,0.98,0,0,0,0,0.98,0,0
1,71,9.57,1,85.48,2.07,71,16.9,97.18,78.87,69.01,11.27,8.45,8.45,0,0,0,0,2.82,14.08,5.63,4.23,11.27,19.72,8.45,7.04,4.23,28.17,4.23,5.63,5.63,0,1.41,4.23,28.17,2.82,25.35,5.63,5.63,5.63,4.23,0,7.04,0,5.63,1.41,4.23,2.82,1.41,1.41,0,0,1.41,0,5.63,2.82,0,0,0,0,0,2.82,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,2.82,2.82,0,0,0,0,2.82,0,0,2.82,1.41,1.41,0,0,0,0,0,0,7.04,5.63,0,0,5.63,0,0,0,2.82,8.45,1.41,0,0,0,0,0,0,1.41,0,0,0,0,1.41,0,0
1,43,5.88,9.66,82.44,1,43,11.63,95.35,74.42,60.47,6.98,4.65,0,2.33,0,0,2.33,2.33,13.95,6.98,0,6.98,18.6,11.63,6.98,6.98,23.26,6.98,4.65,11.63,2.33,0,9.3,32.56,6.98,20.93,2.33,2.33,6.98,0,0,9.3,0,4.65,0,4.65,0,0,0,0,0,0,0,11.63,2.33,0,0,2.33,0,0,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63,0,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,11.63,9.3,0,0,9.3,0,0,0,9.3,2.33,11.63,0,0,0,0,0,0,2.33,0,0,0,0,2.33,0,0
1,37,59.12,40.06,20.17,20.23,37,13.51,97.3,67.57,51.35,13.51,8.11,8.11,0,0,0,0,5.41,18.92,13.51,0,5.41,8.11,5.41,2.7,2.7,13.51,10.81,2.7,8.11,8.11,0,0,10.81,0,10.81,0,0,2.7,2.7,2.7,2.7,0,5.41,2.7,2.7,0,0,0,0,0,0,0,21.62,13.51,0,0,0,2.7,2.7,13.51,8.11,0,2.7,2.7,0,0,0,0,2.7,2.7,0,0,0,0,8.11,0,0,0,0,0,5.41,0,0,0,0,2.7,0,0,0,0,0,0,8.11,10.81,0,2.7,2.7,5.41,0,0,0,2.7,5.41,0,0,0,0,0,0,2.7,0,0,0,0,2.7,0,0
1,42,85.89,67.92,72.58,20.23,42,21.43,95.24,69.05,50,4.76,4.76,2.38,0,2.38,0,0,0,11.9,7.14,0,16.67,9.52,7.14,4.76,0,21.43,7.14,4.76,0,0,0,0,7.14,0,7.14,4.76,2.38,2.38,0,0,0,0,4.76,2.38,2.38,0,0,0,0,0,0,0,7.14,2.38,0,2.38,0,0,2.38,4.76,2.38,0,0,0,16.67,14.29,2.38,0,2.38,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,11.9,14.29,0,4.76,11.9,0,0,0,0,4.76,2.38,0,0,0,0,0,0,2.38,0,0,0,0,2.38,0,0
1,60,84.21,3.95,19.26,20.23,60,21.67,88.33,68.33,53.33,6.67,1.67,1.67,0,0,0,0,5,15,6.67,0,16.67,6.67,3.33,6.67,3.33,10,13.33,11.67,1.67,0,0,1.67,18.33,1.67,16.67,3.33,8.33,1.67,0,1.67,5,0,3.33,1.67,1.67,0,0,0,0,0,0,0,1.67,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,1.67,0,0,0,6.67,0,0,0,0,0,0,0,1.67,0,0,1.67,0,6.67,6.67,3.33,0,3.33,0,0,0,1.67,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,96.41,31.94,82.12,1.92,69,18.84,91.3,65.22,56.52,5.8,4.35,4.35,0,0,0,0,1.45,17.39,13.04,0,18.84,7.25,2.9,8.7,0,7.25,7.25,4.35,2.9,1.45,0,1.45,20.29,1.45,18.84,5.8,4.35,2.9,4.35,0,7.25,0,2.9,0,2.9,0,0,0,0,0,0,0,11.59,1.45,0,0,1.45,0,0,10.14,5.8,0,4.35,0,0,0,0,0,1.45,0,0,1.45,0,0,7.25,4.35,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,7.25,5.8,0,0,5.8,0,0,0,2.9,1.45,0,0,0,0,0,0,0,1.45,0,0,0,0,1.45,0,0
1,43,24.69,27.38,69.5,1,43,16.28,93.02,76.74,65.12,20.93,6.98,2.33,2.33,0,0,0,13.95,9.3,2.33,2.33,16.28,9.3,2.33,9.3,2.33,18.6,2.33,2.33,6.98,2.33,0,4.65,20.93,2.33,18.6,6.98,0,2.33,6.98,0,6.98,0,9.3,0,9.3,0,0,0,0,0,0,0,16.28,9.3,0,0,2.33,4.65,0,6.98,0,0,0,0,0,0,0,0,2.33,0,0,0,0,2.33,9.3,0,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,0,6.98,0,0,6.98,0,0,0,0,0,11.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,55.58,57.59,46.57,20.23,34,23.53,94.12,67.65,58.82,8.82,2.94,2.94,0,0,0,0,5.88,8.82,8.82,0,14.71,14.71,5.88,5.88,2.94,17.65,8.82,0,14.71,11.76,0,2.94,14.71,0,14.71,5.88,0,2.94,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,0,0,0,0,2.94,14.71,8.82,0,2.94,2.94,0,0,0,0,2.94,0,0,0,0,2.94,2.94,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,34.12,8.81,59.99,89.58,41,24.39,90.24,73.17,58.54,12.2,7.32,4.88,0,0,0,2.44,4.88,12.2,4.88,0,14.63,14.63,4.88,7.32,2.44,26.83,4.88,2.44,7.32,0,4.88,2.44,12.2,0,12.2,2.44,2.44,4.88,0,0,2.44,0,4.88,4.88,0,0,0,0,0,0,0,0,7.32,4.88,2.44,0,0,0,0,2.44,0,0,0,0,4.88,4.88,2.44,0,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,2.44,0,2.44,4.88,12.2,0,2.44,12.2,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,80.96,26.5,15.38,2.86,40,30,87.5,62.5,47.5,5,5,2.5,0,2.5,0,0,0,12.5,2.5,0,15,15,0,2.5,0,17.5,20,10,5,0,0,5,17.5,2.5,15,5,2.5,5,0,0,5,0,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,15,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,0,2.5,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,38.57,40.06,38.46,1.89,103,24.27,93.2,66.99,56.31,6.8,3.88,0.97,0,0,0,2.91,2.91,8.74,4.85,0,13.59,12.62,7.77,10.68,0.97,17.48,6.8,2.91,6.8,1.94,1.94,2.91,17.48,0,17.48,1.94,0.97,4.85,4.85,0,6.8,0,9.71,2.91,5.83,1.94,0,0.97,0,0,0,0,11.65,1.94,0,0,0.97,0,0.97,8.74,1.94,0,0.97,0,0,0,0,0,1.94,0,0,0.97,0.97,0,6.8,4.85,0,0,0,0,4.85,0.97,0,0,0,0,0,0.97,0,0.97,0.97,0,6.8,10.68,0.97,0,9.71,0,0,0,1.94,0,2.91,0,0,0,0,0,0,1.94,0,0,0,0,0.97,0.97,0
1,37,59.12,83.39,3.49,1,37,32.43,97.3,70.27,64.86,8.11,5.41,0,2.7,2.7,0,0,2.7,18.92,10.81,2.7,16.22,10.81,5.41,10.81,5.41,13.51,2.7,8.11,8.11,2.7,0,5.41,18.92,0,18.92,0,13.51,2.7,0,0,2.7,0,8.11,0,8.11,0,0,0,0,0,0,0,24.32,10.81,2.7,0,5.41,0,0,10.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,2.7,0,0,2.7,0,0,0,8.11,0,0,0,0,0,0,0,0,0,0,5.41,0,0,5.41,0,0,0,2.7,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50,39.7,51.99,1,4.56,50,22,92,64,54,10,2,0,2,0,0,0,8,10,2,0,14,12,0,14,0,12,6,8,8,4,0,4,14,2,12,0,2,6,0,0,4,0,2,0,2,0,0,0,0,0,0,0,12,6,0,2,2,2,0,4,2,0,0,0,0,0,0,0,4,0,0,0,2,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,62.54,26.65,20.5,20.23,81,29.63,87.65,62.96,51.85,8.64,4.94,2.47,0,0,0,1.23,3.7,13.58,8.64,0,13.58,11.11,4.94,9.88,0,16.05,7.41,1.23,7.41,2.47,1.23,3.7,13.58,0,13.58,2.47,1.23,3.7,1.23,0,4.94,0,9.88,4.94,4.94,0,0,0,0,0,0,0,9.88,4.94,1.23,1.23,0,2.47,0,4.94,0,0,0,0,8.64,7.41,2.47,0,3.7,0,1.23,0,1.23,1.23,1.23,1.23,0,1.23,0,0,0,0,0,0,0,1.23,1.23,0,0,0,0,0,2.47,7.41,1.23,0,6.17,0,0,0,1.23,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,34.72,24.56,2.47,7.29,69,24.64,92.75,62.32,50.72,10.14,1.45,0,0,0,0,1.45,8.7,7.25,4.35,1.45,11.59,13.04,5.8,7.25,1.45,14.49,7.25,2.9,8.7,1.45,1.45,7.25,18.84,2.9,15.94,0,1.45,2.9,7.25,1.45,7.25,0,4.35,1.45,2.9,0,0,0,0,0,0,0,7.25,1.45,0,0,1.45,0,0,5.8,0,0,0,0,0,0,0,0,8.7,4.35,0,0,4.35,0,21.74,14.49,4.35,0,2.9,5.8,0,4.35,1.45,0,0,2.9,0,0,0,1.45,0,0,2.9,2.9,0,0,1.45,1.45,0,0,1.45,1.45,4.35,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64,91.51,23.51,65.48,6.65,64,12.5,93.75,64.06,59.38,7.81,3.13,0,0,0,0,3.13,4.69,15.63,12.5,0,18.75,7.81,0,9.38,4.69,9.38,3.13,1.56,1.56,1.56,1.56,0,20.31,1.56,18.75,3.13,0,4.69,3.13,0,10.94,0,9.38,3.13,4.69,3.13,1.56,0,0,0,0,0,17.19,4.69,0,0,1.56,0,0,12.5,1.56,0,3.13,0,0,0,0,0,1.56,1.56,0,0,0,0,3.13,1.56,0,0,0,0,3.13,0,0,0,1.56,0,0,0,0,0,1.56,0,12.5,7.81,0,3.13,4.69,0,0,0,3.13,0,4.69,0,0,0,0,0,0,1.56,0,0,0,0,1.56,0,0
1,48,49.68,11.66,15.38,20.23,48,22.92,87.5,75,50,12.5,4.17,4.17,0,0,0,0,8.33,14.58,8.33,0,12.5,8.33,6.25,10.42,0,16.67,12.5,6.25,2.08,0,0,2.08,16.67,2.08,14.58,4.17,0,2.08,2.08,0,4.17,0,8.33,4.17,4.17,0,0,0,0,0,0,0,6.25,2.08,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,0,6.25,2.08,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,2.08,0,12.5,2.08,0,2.08,0,0,0,0,0,0,4.17,0,2.08,0,2.08,0,0,2.08,0,0,0,0,2.08,0,0
1,68,29.85,2.18,89.39,1,68,19.12,89.71,70.59,54.41,16.18,10.29,7.35,0,0,0,2.94,5.88,13.24,7.35,0,10.29,10.29,1.47,11.76,1.47,17.65,8.82,2.94,2.94,2.94,0,0,20.59,0,20.59,7.35,2.94,1.47,0,0,7.35,0,5.88,0,5.88,1.47,0,1.47,0,0,0,0,13.24,8.82,1.47,0,0,5.88,0,4.41,1.47,0,0,0,1.47,1.47,0,0,1.47,0,0,1.47,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,8.82,4.41,0,0,1.47,0,0,0,2.94,2.94,7.35,0,0,0,0,0,0,2.94,0,0,0,0,2.94,0,0
1,22,58.76,66.75,1,86.79,22,27.27,100,63.64,63.64,0,0,0,0,0,0,0,0,22.73,0,0,18.18,9.09,4.55,18.18,0,9.09,4.55,13.64,9.09,0,0,9.09,18.18,9.09,9.09,0,4.55,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,4.55,0,0,0,0,9.09,4.55,9.09,0,9.09,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,20.17,22.04,7.91,1.05,29,37.93,89.66,62.07,58.62,10.34,0,0,0,0,0,0,10.34,20.69,3.45,0,10.34,20.69,6.9,3.45,0,20.69,10.34,6.9,0,0,0,0,24.14,0,24.14,3.45,0,6.9,3.45,3.45,3.45,0,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,6.9,0,0,13.79,6.9,3.45,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,6.9,0,6.9,0,0,6.9,0,0,0,3.45,6.9,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,56,76.24,50.7,8.95,1,56,17.86,96.43,76.79,64.29,7.14,3.57,0,0,0,0,3.57,3.57,19.64,16.07,1.79,16.07,12.5,8.93,8.93,1.79,25,3.57,3.57,0,0,0,0,26.79,0,26.79,3.57,3.57,5.36,1.79,7.14,3.57,0,8.93,1.79,7.14,0,0,0,0,0,0,0,8.93,1.79,0,0,0,1.79,0,7.14,1.79,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,3.57,1.79,0,0,0,0,1.79,0,0,3.57,0,0,0,0,0,0,1.79,0,5.36,1.79,0,0,1.79,0,0,0,7.14,1.79,7.14,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,11.08,20.31,19.9,79.29,52,15.38,94.23,75,65.38,9.62,5.77,1.92,0,0,1.92,1.92,3.85,19.23,7.69,0,9.62,13.46,11.54,11.54,3.85,19.23,1.92,1.92,1.92,1.92,0,0,15.38,5.77,9.62,0,1.92,1.92,5.77,0,3.85,0,7.69,5.77,1.92,3.85,1.92,1.92,0,0,1.92,0,9.62,3.85,1.92,0,0,0,0,5.77,0,0,0,1.92,0,0,0,0,3.85,0,0,1.92,3.85,0,5.77,3.85,1.92,0,0,0,0,0,1.92,0,1.92,0,0,0,0,1.92,0,0,9.62,3.85,0,0,3.85,0,0,0,7.69,0,9.62,3.85,1.92,0,1.92,0,0,0,0,0,0,0,0,0,0
1,27,33.38,62.05,27.44,77.5,27,18.52,96.3,77.78,62.96,7.41,7.41,0,0,0,0,7.41,0,11.11,3.7,3.7,18.52,14.81,11.11,11.11,0,25.93,3.7,7.41,7.41,3.7,0,3.7,25.93,0,25.93,3.7,3.7,7.41,0,3.7,3.7,0,3.7,3.7,0,3.7,3.7,0,0,0,0,0,14.81,7.41,0,0,0,0,0,7.41,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,7.41,11.11,0,0,11.11,0,0,0,3.7,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,19.62,20.52,65.08,38.56,79,18.99,93.67,74.68,55.7,12.66,10.13,0,0,0,0,10.13,2.53,8.86,0,0,12.66,12.66,5.06,6.33,3.8,21.52,12.66,2.53,6.33,1.27,2.53,2.53,26.58,0,26.58,0,2.53,3.8,10.13,1.27,11.39,0,11.39,6.33,5.06,3.8,1.27,2.53,1.27,0,0,0,13.92,2.53,0,1.27,0,1.27,0,11.39,0,0,0,0,2.53,1.27,1.27,0,0,0,0,0,0,0,6.33,0,0,0,0,0,0,1.27,0,0,1.27,0,0,0,0,0,2.53,0,12.66,10.13,0,1.27,8.86,0,0,0,2.53,1.27,7.59,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,8.79,22.81,18.18,71.67,61,27.87,96.72,73.77,60.66,11.48,1.64,1.64,0,0,0,0,9.84,11.48,4.92,0,8.2,22.95,6.56,4.92,1.64,27.87,11.48,3.28,3.28,0,1.64,1.64,21.31,0,21.31,3.28,4.92,8.2,4.92,0,3.28,0,9.84,6.56,3.28,1.64,1.64,0,0,0,0,0,4.92,1.64,0,0,0,0,0,3.28,0,0,0,0,1.64,1.64,0,0,1.64,1.64,0,0,0,0,6.56,3.28,0,0,1.64,4.92,0,1.64,0,0,1.64,0,0,0,0,0,1.64,0,6.56,3.28,0,1.64,3.28,0,0,0,8.2,0,6.56,6.56,0,0,0,0,0,3.28,3.28,0,0,0,0,0,0
1,16,5.64,1.71,89.39,1,16,25,93.75,62.5,50,0,0,0,0,0,0,0,0,6.25,0,0,6.25,18.75,12.5,0,12.5,18.75,12.5,0,6.25,0,0,6.25,31.25,12.5,18.75,6.25,6.25,0,0,0,6.25,0,25,0,25,0,0,0,0,0,0,0,25,18.75,0,0,6.25,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,0,0,0,12.5,0,6.25,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,6.25,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,52.34,7.5,84.38,2.53,38,31.58,92.11,73.68,55.26,10.53,7.89,5.26,0,0,0,2.63,2.63,15.79,7.89,0,13.16,13.16,5.26,7.89,0,28.95,2.63,0,0,0,0,0,21.05,0,21.05,10.53,0,5.26,2.63,0,5.26,0,7.89,2.63,5.26,5.26,0,2.63,0,0,0,0,10.53,5.26,2.63,0,0,0,0,2.63,0,0,0,0,0,0,0,0,5.26,0,0,2.63,2.63,0,5.26,2.63,2.63,0,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,7.89,2.63,0,0,2.63,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,24.16,40.06,35.88,97.31,31,22.58,93.55,70.97,58.06,12.9,6.45,3.23,0,0,0,3.23,6.45,9.68,6.45,0,9.68,12.9,6.45,0,9.68,16.13,9.68,3.23,12.9,9.68,0,3.23,29.03,3.23,25.81,3.23,6.45,3.23,6.45,0,9.68,0,6.45,6.45,0,3.23,3.23,0,0,0,0,0,32.26,19.35,3.23,0,0,0,0,22.58,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,6.45,3.23,0,0,3.23,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,39.7,99,4.17,65.27,35,20,94.29,68.57,54.29,11.43,11.43,0,8.57,0,0,2.86,0,14.29,0,2.86,14.29,8.57,2.86,5.71,5.71,20,8.57,5.71,14.29,8.57,2.86,2.86,8.57,2.86,5.71,0,0,2.86,0,0,2.86,0,8.57,5.71,2.86,0,0,0,0,0,0,0,25.71,8.57,5.71,0,0,2.86,0,17.14,0,0,0,0,5.71,0,5.71,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,0,5.71,0,0,0,2.86,0,0,14.29,8.57,0,0,8.57,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,29.12,67.92,24.32,20.23,21,19.05,100,61.9,52.38,19.05,4.76,0,4.76,0,0,0,14.29,19.05,9.52,0,4.76,14.29,0,0,4.76,19.05,4.76,0,14.29,9.52,4.76,0,9.52,0,9.52,0,4.76,0,0,0,4.76,0,9.52,4.76,4.76,0,0,0,0,0,0,0,14.29,4.76,0,0,0,4.76,0,9.52,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,14.29,9.52,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,0,0,9.52,0,0,0,0,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,22.49,6.94,37.24,1,49,20.41,91.84,73.47,59.18,8.16,2.04,2.04,0,0,0,0,6.12,16.33,8.16,0,8.16,16.33,6.12,8.16,4.08,24.49,6.12,2.04,2.04,0,0,2.04,26.53,10.2,16.33,2.04,0,6.12,2.04,0,6.12,0,12.24,2.04,10.2,0,0,0,0,0,0,0,12.24,6.12,0,0,2.04,2.04,2.04,4.08,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,8.16,4.08,0,0,0,0,8.16,0,0,0,0,0,0,0,0,0,2.04,0,8.16,6.12,0,4.08,4.08,0,0,0,4.08,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,19.22,62.24,47.36,1,107,15.89,94.39,80.37,64.49,21.5,12.15,4.67,0,2.8,0,2.8,9.35,13.08,5.61,0,14.02,15.89,1.87,7.48,0.93,28.04,1.87,0,0.93,0,0,0.93,14.02,1.87,12.15,2.8,1.87,2.8,5.61,0,4.67,0,5.61,0.93,4.67,2.8,0.93,1.87,0,0,0,0,18.69,7.48,0,0.93,1.87,1.87,2.8,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0.93,0,0.93,0,0.93,0.93,0,0,0,0,0,0,9.35,4.67,0,0.93,3.74,0,0,0,3.74,0.93,10.28,0.93,1.87,0,1.87,0,0,0,0,0,0,0,0,0,0
1,52,8.56,1,97.38,4.87,52,15.38,94.23,82.69,65.38,25,9.62,7.69,0,0,0,1.92,15.38,13.46,5.77,0,9.62,13.46,3.85,1.92,5.77,23.08,7.69,0,3.85,1.92,0,1.92,19.23,0,19.23,7.69,0,1.92,1.92,0,9.62,0,5.77,1.92,3.85,1.92,0,1.92,0,0,0,0,7.69,5.77,1.92,0,0,0,1.92,3.85,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,9.62,5.77,0,0,5.77,0,0,0,0,0,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,25.13,40.06,16.25,20.23,63,19.05,93.65,80.95,65.08,14.29,7.94,0,0,0,0,6.35,6.35,12.7,3.17,0,14.29,12.7,7.94,6.35,1.59,25.4,7.94,4.76,4.76,0,1.59,3.17,22.22,3.17,19.05,0,1.59,7.94,1.59,3.17,7.94,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,9.52,0,0,0,0,1.59,0,1.59,0,4.76,0,0,1.59,3.17,0,4.76,0,0,0,0,0,0,0,0,1.59,0,3.17,0,0,0,0,0,0,15.87,11.11,0,1.59,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,47,72.91,65.16,1,97.14,47,14.89,91.49,63.83,53.19,17.02,6.38,2.13,0,0,0,2.13,10.64,14.89,4.26,0,17.02,8.51,2.13,2.13,0,14.89,6.38,6.38,8.51,6.38,0,2.13,12.77,0,12.77,2.13,2.13,8.51,0,0,0,0,6.38,6.38,0,0,0,0,0,0,0,0,17.02,10.64,10.64,0,0,0,0,6.38,0,0,0,0,0,0,0,0,4.26,0,0,2.13,4.26,0,8.51,6.38,2.13,0,0,2.13,0,0,0,2.13,0,0,0,0,2.13,0,0,0,4.26,4.26,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,44.56,83.6,1.55,1,49,14.29,91.84,65.31,59.18,10.2,6.12,0,4.08,0,0,0,4.08,12.24,10.2,0,10.2,12.24,6.12,8.16,2.04,20.41,4.08,2.04,4.08,4.08,0,0,14.29,0,14.29,0,4.08,6.12,2.04,0,4.08,0,12.24,4.08,8.16,2.04,2.04,0,0,0,0,0,18.37,6.12,0,0,0,2.04,0,10.2,4.08,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,4.08,4.08,0,0,0,0,4.08,0,0,0,0,2.04,6.12,0,0,0,0,0,12.24,6.12,0,0,6.12,0,0,0,2.04,2.04,4.08,0,0,0,0,0,0,4.08,0,0,0,0,4.08,0,0
1,61,1.83,93.01,11.41,20.23,61,9.84,93.44,78.69,65.57,21.31,18.03,3.28,1.64,6.56,0,4.92,3.28,16.39,3.28,1.64,6.56,16.39,6.56,4.92,4.92,27.87,3.28,4.92,14.75,6.56,0,8.2,24.59,1.64,19.67,4.92,4.92,4.92,1.64,0,6.56,0,9.84,4.92,4.92,6.56,1.64,4.92,0,0,0,0,21.31,1.64,1.64,0,0,0,0,18.03,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.64,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,1.64,3.28,9.84,1.64,0,0,0,0,0,1.64,0,0,0,0,1.64,0,0
1,71,28.77,64.99,31.69,94.32,71,16.9,97.18,74.65,61.97,18.31,9.86,2.82,0,0,0,4.23,8.45,16.9,2.82,0,15.49,12.68,2.82,7.04,1.41,18.31,7.04,5.63,12.68,5.63,2.82,4.23,11.27,4.23,7.04,1.41,0,0,0,1.41,4.23,0,8.45,7.04,1.41,2.82,2.82,0,0,0,0,0,21.13,11.27,1.41,0,1.41,4.23,0,12.68,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0,0,0,0,7.04,5.63,0,0,5.63,0,0,0,1.41,0,9.86,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
