ID,labels,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
246,T,74,4,106,1.4324324324324325,8.1,69.62,35.05,1.07,2.35,0.0,2.7,4.05,4.05,2.7,20.27,0.0,0.0,1.35,10.809999999999999,0.0,-6.760000000000002,2.8989285714285713,0.0,0.0,0.0,0.0
247,T,115,5,185,1.6517857142857142,13.2,40.28,67.87,10.82,1.0,0.0,6.96,0.87,4.35,0.87,21.74,0.0,0.87,3.48,5.22,0.0,-9.559999999999999,2.6202325581395347,0.0,0.0,0.0,0.0
247,F,61,5,91,1.5423728813559323,6.7,67.96,69.49,6.65,20.23,4.92,4.92,1.64,8.2,1.64,21.31,0.0,0.0,3.28,4.92,1.64,-4.91,2.7484,0.0,0.0,0.0,0.0
247,F,99,5,148,1.5257731958762886,9.7,60.24,78.71,3.45,20.23,3.03,3.03,2.02,5.05,0.0,14.14,0.0,2.02,0.0,5.05,1.01,-2.0200000000000014,2.646285714285714,0.0,0.0,0.0,0.0
247,T,75,4,120,1.643835616438356,10.4,52.9,91.24,1.91,2.44,4.0,6.67,0.0,6.67,0.0,10.67,0.0,0.0,4.0,8.0,0.0,8.000000000000002,2.802592592592592,0.0,0.0,0.0,1.3333333333333337
247,T,102,4,168,1.68,14.2,37.64,40.88,53.68,33.97,3.92,2.94,0.98,4.9,0.0,20.59,0.0,3.92,0.0,5.88,0.98,-6.870000000000001,2.7405405405405405,0.0,0.0,0.0,0.0
248,T,71,4,98,1.4,7.8,70.63,9.57,85.48,2.07,1.41,4.23,8.45,1.41,0.0,28.17,0.0,8.45,0.0,8.45,0.0,-14.090000000000003,2.622105263157895,0.0,0.0,0.0,0.0
248,F,43,4,60,1.4634146341463414,6.1,69.48,5.88,82.44,1.0,0.0,4.65,2.33,11.63,0.0,32.56,0.0,2.33,2.33,18.6,0.0,-9.310000000000002,2.8514285714285714,2.3255813953488373,0.0,0.0,0.0
248,F,37,4,45,1.25,3.3,87.72,59.12,20.17,20.23,2.7,2.7,2.7,5.41,0.0,10.81,0.0,8.11,0.0,5.4,5.41,5.409999999999998,3.292666666666667,0.0,0.0,0.0,0.0
248,T,42,3,62,1.5121951219512195,7.5,66.03,85.89,72.58,20.23,2.38,2.38,4.76,2.38,0.0,7.14,0.0,2.38,2.38,16.66,0.0,14.280000000000001,2.9926666666666666,0.0,4.761904761904762,0.0,0.0
248,T,60,4,90,1.5,8.0,64.71,84.21,19.26,20.23,1.67,1.67,0.0,3.33,0.0,18.33,0.0,1.67,0.0,5.0,3.33,-6.669999999999998,2.971304347826087,0.0,0.0,0.0,0.0
249,T,69,4,94,1.3823529411764706,7.6,71.14,96.41,82.12,1.92,0.0,2.9,1.45,0.0,0.0,20.29,0.0,4.35,0.0,8.7,0.0,-8.69,2.995454545454545,1.4492753623188406,0.0,0.0,0.0
249,F,43,4,58,1.3488372093023255,4.0,85.89,24.69,69.5,1.0,0.0,9.3,0.0,11.63,0.0,20.93,0.0,4.66,0.0,6.98,0.0,-4.649999999999999,2.491333333333333,0.0,0.0,0.0,2.3255813953488373
249,F,34,4,47,1.3823529411764706,4.2,79.77,55.58,46.57,20.23,0.0,0.0,0.0,8.82,0.0,14.71,0.0,2.94,0.0,5.88,0.0,-8.830000000000002,2.6554545454545457,0.0,0.0,0.0,0.0
249,T,41,3,58,1.4146341463414633,6.3,74.49,34.12,59.99,89.58,4.88,0.0,4.88,0.0,0.0,12.2,0.0,4.88,2.44,14.639999999999999,0.0,7.32,2.9786666666666672,0.0,2.4390243902439024,0.0,0.0
249,T,40,4,56,1.4,4.8,78.25,80.96,15.38,2.86,0.0,2.5,2.5,2.5,0.0,17.5,0.0,2.5,2.5,5.0,0.0,-10.0,2.8443750000000003,0.0,0.0,0.0,0.0
250,T,102,3,158,1.5643564356435644,16.4,37.27,38.57,38.46,1.89,2.91,5.83,0.0,2.91,0.0,17.48,0.0,0.97,2.91,11.65,0.97,4.850000000000001,2.7795238095238095,0.0,0.0,0.0,0.0
250,F,37,1,58,1.5675675675675675,17.7,33.92,59.12,3.49,1.0,0.0,8.11,0.0,5.41,0.0,18.92,0.0,2.7,2.7,8.11,0.0,-2.700000000000003,3.079999999999999,0.0,0.0,0.0,2.702702702702702
250,F,50,1,68,1.36,20.4,37.65,39.7,1.0,4.56,0.0,2.0,2.0,0.0,0.0,14.0,0.0,2.0,0.0,6.0,0.0,-6.0,2.973333333333333,0.0,0.0,0.0,0.0
250,T,81,3,130,1.6049382716049383,13.8,44.07,62.54,20.5,20.23,4.94,4.94,0.0,3.7,0.0,13.58,0.0,2.47,1.23,7.4,1.23,4.9300000000000015,3.0494117647058823,0.0,1.2345679012345678,0.0,0.0
250,T,69,4,108,1.565217391304348,10.0,53.92,34.72,2.47,7.29,1.45,2.9,1.45,4.35,1.45,18.84,0.0,0.0,1.45,2.9,1.45,-10.14,3.2156666666666656,0.0,0.0,0.0,1.4492753623188406
251,F,64,2,75,1.2096774193548387,10.7,73.85,91.51,65.48,6.65,3.13,4.69,0.0,4.69,0.0,20.31,0.0,0.0,3.13,10.95,0.0,0.019999999999999574,3.144736842105263,0.0,0.0,0.0,0.0
251,T,48,3,66,1.4042553191489362,7.1,72.46,49.68,15.38,20.23,4.17,4.17,0.0,4.17,0.0,16.67,0.0,4.17,0.0,2.08,0.0,-6.260000000000002,3.03,0.0,0.0,0.0,0.0
251,T,68,3,96,1.476923076923077,10.6,57.91,29.85,89.39,1.0,0.0,5.88,2.94,7.35,0.0,20.59,0.0,7.35,2.94,4.41,0.0,-10.3,2.738,0.0,0.0,0.0,0.0
251,F,22,2,32,1.4545454545454546,6.4,68.77,58.76,1.0,86.79,4.55,0.0,0.0,4.55,0.0,18.18,0.0,0.0,0.0,9.09,0.0,-4.539999999999999,3.79375,0.0,0.0,0.0,0.0
251,F,29,1,41,1.4137931034482758,12.2,58.96,20.17,7.91,1.05,0.0,3.45,6.9,10.34,0.0,24.14,0.0,0.0,0.0,10.350000000000001,0.0,-10.34,2.911111111111111,0.0,0.0,0.0,0.0
252,F,56,4,77,1.4,6.3,74.39,76.24,8.95,1.0,1.79,7.14,1.79,7.14,8.93,26.79,0.0,0.0,3.57,8.93,0.0,-8.93,2.756875,0.0,0.0,0.0,0.0
252,T,52,3,75,1.4423076923076923,7.7,70.84,11.08,19.9,79.29,5.77,1.92,0.0,9.62,3.85,15.38,0.0,1.92,3.84,11.540000000000001,0.0,3.8499999999999996,2.993888888888889,0.0,0.0,0.0,0.0
252,T,27,1,37,1.4230769230769231,11.1,62.01,33.38,27.44,77.5,3.7,0.0,0.0,7.41,0.0,25.93,0.0,0.0,7.41,14.809999999999999,0.0,-7.420000000000002,2.6100000000000003,0.0,0.0,0.0,3.7037037037037033
252,F,79,6,108,1.4025974025974026,5.9,75.4,19.62,65.08,38.56,6.33,5.06,1.27,7.59,3.8,26.58,0.0,0.0,10.13,12.659999999999998,0.0,-2.530000000000001,2.946206896551724,0.0,0.0,0.0,0.0
252,F,61,8,88,1.4666666666666666,5.0,72.32,8.79,18.18,71.67,6.56,3.28,0.0,6.56,6.56,21.31,0.0,1.64,0.0,13.12,0.0,1.6500000000000021,2.5304347826086957,0.0,0.0,0.0,0.0
253,F,16,3,24,1.5,4.2,74.56,5.64,89.39,1.0,0.0,25.0,0.0,18.75,0.0,31.25,0.0,0.0,0.0,12.5,0.0,6.25,2.997142857142857,0.0,0.0,0.0,0.0
253,T,38,3,64,1.6842105263157894,9.4,50.12,52.34,84.38,2.53,2.63,5.26,0.0,5.26,0.0,21.05,0.0,5.26,2.63,7.89,0.0,-5.270000000000001,2.5205882352941176,0.0,0.0,0.0,0.0
253,T,31,3,44,1.4193548387096775,4.9,77.94,24.16,35.88,97.31,6.45,0.0,0.0,6.45,0.0,29.03,0.0,3.23,3.23,3.23,0.0,-19.35,2.7372727272727273,0.0,0.0,0.0,0.0
253,F,35,4,48,1.3714285714285714,4.4,79.46,39.7,4.17,65.27,5.71,2.86,0.0,5.71,0.0,8.57,0.0,8.57,2.86,8.57,0.0,8.57,2.7011111111111115,0.0,0.0,0.0,2.857142857142857
253,F,21,4,28,1.3333333333333333,1.8,91.48,29.12,24.32,20.23,4.76,4.76,0.0,19.05,0.0,9.52,0.0,4.76,0.0,9.52,0.0,9.52,3.3577777777777778,0.0,0.0,0.0,0.0
254,F,49,5,70,1.4285714285714286,4.8,78.45,22.49,37.24,1.0,2.04,10.2,0.0,6.12,0.0,26.53,0.0,2.04,0.0,12.24,0.0,-2.0500000000000007,2.7944444444444447,0.0,0.0,0.0,0.0
254,T,107,5,142,1.3271028037383177,8.1,75.13,19.22,47.36,1.0,0.93,4.67,0.93,10.28,0.93,14.02,0.0,4.67,5.6,8.41,0.0,0.0,3.0836666666666672,0.0,0.0,0.0,0.0
254,T,52,5,67,1.2884615384615385,3.8,86.3,8.56,97.38,4.87,1.92,3.85,0.0,9.62,0.0,19.23,0.0,7.69,1.92,5.77,0.0,-7.690000000000001,2.6144444444444446,0.0,0.0,0.0,0.0
254,F,63,4,85,1.3492063492063493,5.9,80.82,25.13,16.25,20.23,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,6.35,12.7,0.0,-9.52,3.0844444444444443,0.0,0.0,0.0,0.0
254,F,47,4,63,1.3404255319148937,4.4,84.88,72.91,1.0,97.14,6.38,0.0,0.0,0.0,0.0,12.77,0.0,2.13,2.13,4.26,0.0,-2.129999999999999,3.014736842105263,0.0,0.0,0.0,0.0
255,F,49,4,59,1.2553191489361701,4.4,84.88,44.56,1.55,1.0,4.08,8.16,2.04,4.08,0.0,14.29,0.0,4.08,0.0,8.16,0.0,6.109999999999999,2.9886666666666666,0.0,0.0,0.0,0.0
255,T,61,4,77,1.305084745762712,5.5,81.83,1.83,11.41,20.23,4.92,4.92,3.28,9.84,1.64,24.59,0.0,4.92,11.48,1.64,0.0,-13.11,2.790588235294118,0.0,0.0,0.0,0.0
255,T,71,4,101,1.4225352112676057,7.9,70.33,28.77,31.69,94.32,7.04,1.41,0.0,9.86,1.41,11.27,0.0,2.82,4.23,7.04,0.0,4.219999999999999,2.318421052631579,0.0,0.0,0.0,0.0
255,F,48,4,65,1.3829787234042554,5.5,76.42,62.1,26.04,52.41,6.25,4.17,0.0,4.17,0.0,12.5,0.0,4.17,8.33,16.66,0.0,14.579999999999998,2.904,0.0,0.0,0.0,0.0
255,F,53,5,70,1.3725490196078431,4.9,78.04,15.07,5.76,1.0,0.0,3.77,0.0,9.43,7.55,13.21,0.0,3.78,1.89,7.55,1.89,-1.7763568394002505e-15,3.0678947368421055,0.0,0.0,0.0,0.0
256,F,45,4,50,1.1363636363636365,1.7,102.61,1.0,1.91,1.0,0.0,6.67,0.0,8.89,2.22,28.89,0.0,0.0,11.11,4.44,0.0,-17.78,3.7416666666666667,0.0,0.0,0.0,0.0
256,T,47,4,63,1.3404255319148937,4.4,84.88,42.22,57.41,1.0,2.13,6.38,0.0,12.77,0.0,14.89,0.0,4.26,4.26,8.52,2.13,4.269999999999996,2.691904761904762,0.0,0.0,0.0,0.0
256,T,45,4,58,1.3488372093023255,4.0,85.89,7.5,1.91,20.23,0.0,0.0,0.0,8.89,0.0,13.33,0.0,4.44,4.44,0.0,0.0,-13.33,2.97,0.0,0.0,0.0,0.0
256,F,31,4,35,1.1290322580645162,0.4,105.86,93.3,79.1,1.0,0.0,6.45,0.0,3.23,0.0,0.0,0.0,6.45,9.68,22.580000000000002,0.0,29.03,3.6149999999999998,0.0,0.0,0.0,0.0
256,F,33,5,43,1.34375,2.2,90.36,6.68,1.0,1.0,0.0,9.09,0.0,9.09,0.0,12.12,0.0,3.03,0.0,6.06,0.0,3.0299999999999994,3.3746153846153844,0.0,0.0,0.0,0.0
257,F,32,2,44,1.375,7.2,72.16,43.4,1.63,1.0,0.0,9.38,3.13,12.5,0.0,15.63,0.0,0.0,0.0,6.26,0.0,0.009999999999999787,3.1766666666666663,0.0,0.0,0.0,0.0
257,T,39,2,54,1.3846153846153846,8.5,68.6,85.57,81.58,20.23,0.0,0.0,2.56,5.13,0.0,17.95,0.0,5.13,0.0,10.26,0.0,-7.6899999999999995,2.810833333333333,0.0,0.0,0.0,0.0
257,T,32,2,38,1.1875,4.8,89.08,3.43,5.64,20.23,3.13,3.13,0.0,3.13,0.0,28.13,0.0,6.25,3.13,3.13,3.13,-15.62,2.6158333333333332,0.0,0.0,0.0,0.0
257,F,24,2,29,1.2608695652173914,4.2,85.18,62.1,15.38,20.23,0.0,0.0,0.0,4.17,0.0,12.5,0.0,0.0,4.17,16.67,0.0,4.170000000000002,3.2,0.0,0.0,0.0,0.0
257,F,18,2,24,1.3333333333333333,3.3,87.72,1.0,10.18,1.0,0.0,16.67,16.67,0.0,0.0,33.33,0.0,0.0,0.0,11.11,5.56,0.010000000000005116,2.9983333333333335,0.0,0.0,0.0,5.555555555555555
258,F,75,4,96,1.2972972972972974,7.0,78.08,70.82,1.91,7.99,0.0,1.33,2.67,9.33,0.0,18.67,0.0,0.0,9.34,4.0,0.0,-13.340000000000002,3.1822222222222223,0.0,0.0,0.0,0.0
258,T,117,5,157,1.3652173913043477,9.9,65.05,24.55,72.21,32.04,1.71,0.85,2.56,6.84,0.0,19.66,0.0,4.27,3.42,10.25,2.56,-4.289999999999999,2.809411764705882,0.0,0.0,0.0,0.0
258,T,70,4,88,1.2571428571428571,6.6,79.09,18.12,16.97,41.28,1.43,0.0,2.86,7.14,0.0,14.29,0.0,4.29,5.71,4.29,1.43,-7.14,2.858695652173913,0.0,0.0,0.0,0.0
258,F,90,4,115,1.2777777777777777,8.5,74.02,49.68,93.95,36.04,1.11,0.0,0.0,4.44,1.11,13.33,0.0,4.44,3.33,24.439999999999998,1.11,13.329999999999997,2.73,0.0,0.0,0.0,0.0
258,F,78,4,103,1.355263157894737,8.3,69.11,34.56,39.59,79.29,3.85,0.0,0.0,7.69,0.0,16.67,0.0,3.85,1.28,8.98,0.0,-3.8400000000000016,2.6236,1.282051282051282,0.0,0.0,0.0
259,F,45,4,59,1.4047619047619047,5.0,77.74,86.15,4.71,1.0,0.0,13.33,0.0,11.11,0.0,8.89,0.0,0.0,4.44,8.88,0.0,13.32,3.4085714285714284,0.0,0.0,0.0,0.0
259,T,100,5,119,1.2268041237113403,6.1,85.62,7.03,63.35,50.98,5.0,3.0,0.0,4.0,2.0,22.0,0.0,5.0,10.0,9.0,1.0,-4.0,2.8393103448275863,0.0,0.0,0.0,0.0
259,T,65,6,77,1.2419354838709677,2.6,94.86,4.85,63.35,96.43,7.69,1.54,3.08,6.15,0.0,24.62,0.0,1.54,3.08,6.16,1.54,-7.690000000000001,2.8857894736842105,1.5384615384615383,0.0,0.0,1.5384615384615383
259,F,57,4,82,1.5185185185185186,7.4,66.23,12.74,14.46,1.0,0.0,5.26,0.0,5.26,3.51,8.77,0.0,3.51,8.77,8.77,0.0,5.26,2.9104166666666664,0.0,0.0,0.0,0.0
259,F,69,4,92,1.373134328358209,7.5,71.34,10.19,7.4,1.0,0.0,4.35,0.0,4.35,1.45,11.59,0.0,4.35,7.25,5.8,0.0,-1.4400000000000013,3.0852631578947367,0.0,0.0,0.0,0.0
260,F,75,5,109,1.472972972972973,7.9,64.91,10.19,63.35,1.0,1.33,14.67,0.0,10.67,1.33,22.67,0.0,6.67,0.0,5.33,0.0,-0.010000000000005116,2.5291304347826085,0.0,0.0,0.0,0.0
260,T,70,4,103,1.4714285714285715,8.9,62.17,27.91,99.0,65.27,4.29,1.43,1.43,7.14,2.86,21.43,0.0,11.43,4.29,5.72,1.43,-8.57,2.649565217391305,0.0,0.0,0.0,0.0
260,T,59,4,76,1.3571428571428572,6.4,74.19,53.96,12.81,45.75,1.69,0.0,1.69,3.39,1.69,20.34,0.0,5.08,1.69,6.77,0.0,-11.88,2.662105263157895,0.0,0.0,0.0,1.694915254237288
260,F,61,4,85,1.4166666666666667,6.8,73.17,1.37,98.05,1.32,0.0,3.28,6.56,8.2,0.0,21.31,0.0,4.92,1.64,18.04,0.0,0.010000000000001563,2.9405,0.0,1.639344262295082,0.0,0.0
260,F,55,3,82,1.5185185185185186,9.1,61.67,80.0,5.07,20.23,0.0,0.0,0.0,10.91,0.0,9.09,0.0,0.0,1.82,5.46,0.0,-3.63,2.893809523809524,0.0,0.0,0.0,0.0
261,F,35,4,51,1.457142857142857,5.5,71.0,92.95,11.24,1.0,0.0,8.57,0.0,14.29,0.0,11.43,0.0,0.0,0.0,2.86,0.0,0.0,3.6999999999999997,0.0,0.0,0.0,0.0
261,T,45,3,67,1.488888888888889,8.0,64.71,86.23,4.38,1.0,2.17,15.22,0.0,4.35,4.35,15.22,0.0,0.0,2.17,4.34,2.17,8.679999999999998,2.7220000000000004,0.0,0.0,0.0,0.0
261,T,64,4,103,1.609375,9.5,55.24,91.51,23.08,43.51,3.13,1.56,0.0,6.25,0.0,21.88,0.0,0.0,1.56,7.8100000000000005,0.0,-9.379999999999999,2.696818181818182,0.0,0.0,0.0,0.0
261,F,39,4,71,1.8205128205128205,9.5,44.61,61.17,7.69,1.0,0.0,15.38,0.0,7.69,0.0,12.82,0.0,0.0,0.0,10.26,0.0,12.82,3.061764705882353,0.0,2.564102564102564,0.0,0.0
261,F,42,4,62,1.5121951219512195,6.1,69.48,63.81,24.32,1.0,2.38,9.52,0.0,7.14,0.0,23.81,0.0,0.0,0.0,9.52,2.38,-0.010000000000001563,2.959,0.0,0.0,0.0,0.0
262,F,133,8,171,1.2857142857142858,6.2,80.01,10.53,13.45,12.39,0.75,1.5,0.0,9.02,1.5,27.07,0.0,3.01,3.76,6.01,0.75,-18.05,3.2036363636363636,0.0,0.0,0.0,0.0
262,T,68,4,91,1.3582089552238805,7.5,71.34,22.63,36.2,20.23,1.47,1.47,2.94,4.41,0.0,16.18,0.0,7.35,0.0,8.82,2.94,-1.4800000000000004,2.7119047619047625,0.0,0.0,0.0,0.0
262,T,96,6,133,1.3854166666666667,7.2,72.16,6.59,85.54,52.41,5.21,3.13,2.08,4.17,0.0,21.88,0.0,8.33,3.13,9.370000000000001,0.0,-4.179999999999996,2.5986206896551725,0.0,0.0,0.0,0.0
262,F,83,5,106,1.2771084337349397,6.2,80.01,2.12,9.35,8.85,2.41,3.61,1.2,6.02,0.0,25.3,0.0,6.0200000000000005,1.2,13.25,0.0,-6.030000000000001,2.941363636363636,0.0,0.0,0.0,0.0
262,F,80,6,99,1.2375,3.8,91.82,20.35,54.55,8.55,0.0,1.25,2.5,8.75,2.5,17.5,0.0,7.5,2.5,10.0,0.0,-6.25,3.1268000000000002,1.25,0.0,0.0,0.0
263,F,51,4,75,1.5,7.0,67.25,91.99,1.39,1.0,1.96,11.76,0.0,7.84,0.0,7.84,0.0,0.0,1.96,3.92,0.0,9.809999999999999,3.1656521739130437,0.0,0.0,0.0,0.0
263,T,53,4,82,1.5471698113207548,7.3,66.44,93.83,2.78,20.23,1.89,1.89,3.77,1.89,0.0,16.98,0.0,0.0,1.89,5.66,0.0,-7.550000000000001,2.8295454545454546,0.0,0.0,0.0,0.0
263,T,45,4,76,1.6888888888888889,8.9,51.55,66.04,10.18,20.23,0.0,0.0,2.22,0.0,0.0,24.44,0.0,2.22,0.0,6.66,0.0,-17.78,2.8752173913043477,0.0,0.0,0.0,0.0
263,F,47,4,84,1.7872340425531914,10.3,42.58,77.99,1.72,1.0,2.13,10.64,2.13,4.26,0.0,6.38,0.0,2.13,2.13,12.77,0.0,19.16,3.08375,0.0,0.0,0.0,0.0
263,F,33,4,54,1.6363636363636365,6.5,63.05,78.71,13.81,67.94,3.03,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,12.12,0.0,6.059999999999999,3.3270000000000004,0.0,0.0,0.0,0.0
264,F,46,3,56,1.2173913043478262,4.5,89.79,47.48,44.75,1.0,0.0,4.35,2.17,0.0,2.17,30.43,0.0,4.35,4.34,8.69,0.0,-17.39,3.390666666666667,0.0,0.0,0.0,0.0
264,T,74,3,115,1.5753424657534247,12.8,46.81,42.89,13.97,1.0,0.0,6.76,0.0,5.41,1.35,20.27,0.0,5.4,4.05,6.750000000000001,4.050000000000001,-2.7099999999999973,2.686923076923077,0.0,0.0,0.0,0.0
264,T,39,2,60,1.5384615384615385,9.7,60.14,31.07,16.81,60.52,2.56,0.0,0.0,5.13,2.56,25.64,0.0,2.56,7.69,5.12,2.56,-15.4,2.5425,0.0,0.0,0.0,0.0
264,F,41,3,57,1.3902439024390243,6.3,74.49,81.21,6.47,89.58,4.88,0.0,0.0,4.88,0.0,12.2,0.0,7.32,2.44,17.07,0.0,9.75,3.0333333333333328,0.0,2.4390243902439024,0.0,0.0
264,F,29,3,36,1.2857142857142858,3.4,87.42,68.11,7.91,1.0,0.0,10.34,0.0,3.45,0.0,13.79,0.0,3.45,0.0,6.9,0.0,3.450000000000003,3.4671428571428575,0.0,0.0,0.0,0.0
265,F,37,4,44,1.2222222222222223,2.1,96.18,7.95,1.07,2.35,0.0,2.7,2.7,8.11,5.41,18.92,0.0,0.0,8.11,5.41,0.0,-10.810000000000002,3.075,0.0,0.0,0.0,0.0
265,T,30,4,39,1.3,2.7,89.24,30.37,1.0,72.45,3.33,0.0,0.0,13.33,0.0,20.0,0.0,3.33,0.0,0.0,0.0,-16.67,2.31625,0.0,0.0,0.0,0.0
265,T,22,4,32,1.4545454545454546,4.3,74.35,71.44,1.0,1.0,0.0,13.64,0.0,18.18,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,2.945,0.0,0.0,0.0,0.0
265,F,32,4,40,1.3333333333333333,2.7,89.24,13.27,1.0,20.23,0.0,0.0,0.0,6.25,0.0,9.38,0.0,6.25,0.0,3.13,0.0,-6.250000000000001,3.2585714285714285,0.0,3.125,0.0,0.0
265,F,18,4,32,1.8823529411764706,8.5,41.73,19.76,10.18,93.93,11.11,5.56,0.0,16.67,0.0,11.11,0.0,0.0,5.56,5.56,0.0,11.120000000000001,2.798,0.0,0.0,0.0,0.0
266,F,87,5,110,1.2941176470588236,6.4,79.6,15.61,43.66,1.05,2.3,5.75,5.75,4.6,2.3,21.84,0.0,2.3,2.3,9.2,1.15,-3.4400000000000013,3.0999999999999996,0.0,0.0,0.0,0.0
266,T,97,5,136,1.402061855670103,8.5,68.7,37.9,79.6,4.31,1.03,3.09,2.06,5.15,1.03,19.59,0.0,4.12,5.15,9.27,2.06,-4.140000000000001,2.8566666666666665,0.0,0.0,0.0,0.0
266,T,67,4,106,1.6307692307692307,9.6,54.93,28.93,4.83,67.25,5.97,2.99,0.0,7.46,0.0,19.4,0.0,0.0,1.49,0.0,0.0,-10.439999999999998,2.7096,0.0,0.0,0.0,0.0
266,F,68,5,101,1.4852941176470589,7.4,66.13,87.37,1.39,20.23,1.47,1.47,1.47,5.88,0.0,13.24,0.0,0.0,2.94,7.35,1.47,-1.4800000000000004,2.905789473684211,0.0,2.941176470588235,0.0,0.0
266,F,66,4,100,1.5151515151515151,8.5,63.19,58.76,2.81,1.0,0.0,4.55,0.0,6.06,3.03,12.12,1.52,0.0,1.52,4.55,0.0,-3.0199999999999996,3.033461538461538,0.0,1.5151515151515151,0.0,0.0
267,F,109,5,146,1.3518518518518519,9.4,66.47,36.53,1.0,1.0,0.0,3.67,0.92,5.5,1.83,16.51,0.0,0.0,11.01,1.83,0.0,-11.010000000000002,3.3036666666666665,0.0,0.0,0.0,0.9174311926605504
267,T,114,6,164,1.4513274336283186,9.4,60.85,54.96,11.15,11.33,1.75,2.63,1.75,5.26,1.75,20.18,0.0,0.88,1.75,3.51,0.0,-12.280000000000001,3.025945945945946,0.0,0.0,0.0,0.8771929824561403
267,T,124,6,184,1.5081967213114753,10.0,59.33,17.22,13.71,31.3,2.42,1.61,1.61,4.03,5.65,16.13,0.0,4.03,0.0,6.45,0.0,-5.649999999999999,2.7363157894736845,0.0,0.0,0.0,0.0
267,F,91,4,128,1.4065934065934067,9.8,65.25,63.27,1.0,71.92,4.4,1.1,2.2,2.2,0.0,21.98,0.0,1.1,4.4,3.3000000000000003,0.0,-13.19,2.671764705882352,0.0,1.098901098901099,0.0,0.0
267,F,72,3,109,1.5352112676056338,11.4,55.88,19.76,3.81,40.61,2.78,1.39,4.17,1.39,0.0,22.22,0.0,0.0,1.39,11.11,2.78,-4.16,3.2259259259259263,1.3888888888888888,0.0,0.0,0.0
268,F,50,5,66,1.346938775510204,3.6,86.91,28.63,1.0,4.56,2.0,4.0,2.0,4.0,0.0,26.0,0.0,2.0,4.0,10.0,0.0,-10.0,3.0811764705882356,0.0,0.0,0.0,0.0
268,T,52,3,76,1.4615384615384615,8.9,62.38,31.07,30.98,20.23,1.92,1.92,0.0,7.69,0.0,25.0,0.0,1.92,3.85,9.61,1.92,-9.620000000000001,2.856190476190476,1.9230769230769231,0.0,0.0,0.0
268,T,50,5,67,1.34,3.7,86.71,28.63,22.74,4.56,2.0,4.0,4.0,6.0,0.0,26.0,0.0,4.0,2.0,6.0,2.0,-12.0,2.9941176470588236,0.0,0.0,0.0,2.0
268,F,59,4,80,1.3559322033898304,6.7,73.37,21.16,41.6,20.23,1.69,1.69,0.0,0.0,3.39,16.95,0.0,10.17,3.39,15.25,0.0,1.6900000000000013,3.104444444444445,0.0,0.0,0.0,1.694915254237288
268,F,44,4,63,1.4318181818181819,5.2,77.23,45.12,5.07,1.0,0.0,4.55,0.0,4.55,0.0,9.09,0.0,0.0,2.27,13.629999999999999,0.0,9.09,3.45,0.0,0.0,0.0,2.272727272727273
269,F,30,5,40,1.3793103448275863,3.2,82.51,49.68,1.0,1.0,0.0,20.0,0.0,20.0,3.33,26.67,0.0,0.0,3.33,0.0,6.67,0.0,2.7681818181818185,0.0,0.0,0.0,0.0
269,T,64,4,80,1.2698412698412698,5.9,80.82,5.64,93.71,1.56,0.0,3.13,0.0,9.38,3.13,25.0,0.0,4.69,6.25,9.38,1.56,-10.93,2.871333333333333,1.5625,0.0,0.0,0.0
269,T,49,4,65,1.3265306122448979,4.5,84.37,22.49,24.32,51.68,4.08,2.04,2.04,6.12,2.04,24.49,0.0,6.12,0.0,2.04,0.0,-16.33,2.9257894736842105,0.0,0.0,0.0,2.0408163265306123
269,F,24,4,32,1.3333333333333333,2.1,90.77,37.3,15.38,1.0,0.0,12.5,0.0,12.5,0.0,8.33,0.0,12.5,0.0,16.67,0.0,20.840000000000003,3.447,0.0,0.0,0.0,0.0
269,F,25,4,33,1.32,2.2,90.46,28.63,1.0,1.0,0.0,8.0,0.0,8.0,0.0,12.0,0.0,4.0,4.0,4.0,0.0,0.0,3.3850000000000002,0.0,0.0,0.0,0.0
270,F,29,2,34,1.2592592592592593,5.0,83.15,13.62,7.91,20.23,6.9,6.9,3.45,10.34,0.0,20.69,0.0,3.45,0.0,6.9,0.0,-3.552713678800501e-15,2.967777777777778,0.0,0.0,0.0,0.0
270,T,73,3,85,1.1805555555555556,7.9,80.96,17.73,14.66,20.23,0.0,0.0,1.37,5.48,1.37,16.44,0.0,2.74,9.59,2.74,0.0,-13.700000000000001,2.9016666666666664,0.0,0.0,0.0,0.0
270,T,49,3,58,1.183673469387755,4.9,88.77,4.63,98.78,82.06,6.12,2.04,0.0,8.16,0.0,14.29,0.0,8.16,0.0,14.280000000000001,0.0,8.150000000000002,2.7476923076923074,0.0,0.0,0.0,0.0
270,F,25,1,29,1.16,8.3,79.94,1.0,99.0,20.23,0.0,0.0,4.0,4.0,0.0,24.0,0.0,4.0,8.0,12.0,0.0,-12.0,3.0585714285714287,0.0,0.0,0.0,0.0
